instance,temperature,lastRepairYear,manufactureYear
18146,-85.1,2017,2011
18148,-84.7,2017,2011
18150,-85.2,2017,2011
18152,-84.8,2017,2011
18154,-84.6,2017,2011
18156,-85.0,2017,2011
18158,-84.9,2017,2011
18160,-84.9,2017,2011
18162,-85.3,2017,2011
18164,-84.8,2017,2011
18166,-84.8,2017,2011
18168,-84.6,2017,2011
18170,-85.1,2017,2011
18172,-85.3,2017,2011
18174,-84.9,2017,2011
18176,-84.7,2017,2011
18178,-85.0,2017,2011
18180,-84.8,2017,2011
18182,-84.9,2017,2011
18184,-85.1,2017,2011
18186,-85.2,2017,2011
18188,-84.9,2017,2011
18190,-85.2,2017,2011
18192,-84.7,2017,2011
18194,-85.2,2017,2011
18196,-85.2,2017,2011
18198,-84.8,2017,2011
18200,-85.0,2017,2011
18202,-85.1,2017,2011
18204,-84.8,2017,2011
18206,-85.0,2017,2011
18208,-85.0,2017,2011
18210,-84.9,2017,2011
18212,-85.4,2017,2011
18214,-85.0,2017,2011
18216,-84.8,2017,2011
18218,-85.4,2017,2011
18220,-84.9,2017,2011
18222,-85.2,2017,2011
18224,-84.7,2017,2011
18226,-84.8,2017,2011
18228,-84.8,2017,2011
18230,-84.8,2017,2011
18232,-84.9,2017,2011
18234,-85.1,2017,2011
18236,-85.2,2017,2011
18238,-85.0,2017,2011
18240,-85.5,2017,2011
18242,-85.0,2017,2011
18244,-85.0,2017,2011
18246,-85.1,2017,2011
18248,-85.5,2017,2011
18250,-84.8,2017,2011
18252,-84.9,2017,2011
18254,-84.8,2017,2011
18256,-85.2,2017,2011
18258,-84.8,2017,2011
18260,-85.2,2017,2011
18262,-85.1,2017,2011
18264,-85.0,2017,2011
18266,-85.5,2017,2011
18268,-85.0,2017,2011
18270,-85.3,2017,2011
18272,-84.9,2017,2011
18274,-85.3,2017,2011
18276,-85.2,2017,2011
18278,-85.3,2017,2011
18280,-85.0,2017,2011
18282,-85.4,2017,2011
18284,-85.1,2017,2011
18286,-85.2,2017,2011
18288,-85.0,2017,2011
18290,-85.1,2017,2011
18292,-85.3,2017,2011
18294,-85.0,2017,2011
18296,-85.0,2017,2011
18298,-85.3,2017,2011
18300,-84.9,2017,2011
18302,-85.2,2017,2011
18304,-84.7,2017,2011
18306,-85.1,2017,2011
18308,-85.1,2017,2011
18310,-85.3,2017,2011
18312,-85.0,2017,2011
18314,-84.8,2017,2011
18316,-84.9,2017,2011
18318,-84.9,2017,2011
18320,-85.0,2017,2011
18322,-85.1,2017,2011
18324,-85.0,2017,2011
18326,-85.4,2017,2011
18328,-84.7,2017,2011
18330,-85.0,2017,2011
18332,-85.0,2017,2011
18334,-84.9,2017,2011
18336,-85.1,2017,2011
18338,-85.3,2017,2011
18340,-84.3,2017,2011
18342,-84.9,2017,2011
18344,-85.0,2017,2011
18346,-85.2,2017,2011
18348,-85.1,2017,2011
18350,-85.2,2017,2011
18352,-85.0,2017,2011
18354,-84.6,2017,2011
18356,-84.8,2017,2011
18358,-85.0,2017,2011
18360,-84.9,2017,2011
18362,-85.0,2017,2011
18364,-85.2,2017,2011
18366,-84.9,2017,2011
18368,-85.0,2017,2011
18370,-85.6,2017,2011
18372,-85.3,2017,2011
18374,-84.9,2017,2011
18376,-85.2,2017,2011
18378,-85.2,2017,2011
18380,-85.0,2017,2011
18382,-85.0,2017,2011
18384,-84.9,2017,2011
18386,-84.9,2017,2011
18388,-85.0,2017,2011
18390,-85.2,2017,2011
18392,-85.0,2017,2011
18394,-84.6,2017,2011
18396,-85.0,2017,2011
18398,-84.5,2017,2011
18400,-84.9,2017,2011
18402,-85.0,2017,2011
18404,-84.7,2017,2011
18406,-85.2,2017,2011
18408,-85.2,2017,2011
18410,-85.4,2017,2011
18412,-85.1,2017,2011
18414,-85.0,2017,2011
18416,-85.0,2017,2011
18418,-85.1,2017,2011
18420,-85.1,2017,2011
18422,-85.1,2017,2011
18424,-85.5,2017,2011
18426,-84.9,2017,2011
18428,-85.4,2017,2011
18430,-85.2,2017,2011
18432,-85.2,2017,2011
18434,-84.9,2017,2011
18436,-84.8,2017,2011
18438,-85.1,2017,2011
18440,-84.9,2017,2011
18442,-84.9,2017,2011
18444,-85.2,2017,2011
18446,-85.0,2017,2011
18448,-85.1,2017,2011
18450,-85.1,2017,2011
18452,-84.8,2017,2011
18454,-84.9,2017,2011
18456,-85.3,2017,2011
18458,-85.1,2017,2011
18460,-84.9,2017,2011
18462,-85.1,2017,2011
18464,-85.1,2017,2011
18466,-85.1,2017,2011
18468,-84.9,2017,2011
18470,-85.1,2017,2011
18472,-85.2,2017,2011
18474,-85.2,2017,2011
18476,-85.1,2017,2011
18478,-85.0,2017,2011
18480,-84.7,2017,2011
18482,-84.6,2017,2011
18484,-85.3,2017,2011
18486,-85.1,2017,2011
18488,-85.1,2017,2011
18490,-85.1,2017,2011
18492,-85.2,2017,2011
18494,-84.9,2017,2011
18496,-85.2,2017,2011
18498,-85.0,2017,2011
18500,-85.0,2017,2011
18502,-84.9,2017,2011
18504,-84.9,2017,2011
18506,-84.9,2017,2011
18508,-85.0,2017,2011
18510,-85.1,2017,2011
18512,-85.0,2017,2011
18514,-85.3,2017,2011
18516,-84.9,2017,2011
18518,-85.0,2017,2011
18520,-85.0,2017,2011
18522,-85.0,2017,2011
18524,-84.7,2017,2011
18526,-85.0,2017,2011
18528,-85.0,2017,2011
18530,-85.2,2017,2011
18532,-84.6,2017,2011
18534,-84.9,2017,2011
18536,-84.7,2017,2011
18538,-84.9,2017,2011
18540,-85.1,2017,2011
18542,-85.0,2017,2011
18544,-84.8,2017,2011
18546,-84.7,2017,2011
18548,-85.5,2017,2011
18550,-85.1,2017,2011
18552,-85.0,2017,2011
18554,-85.2,2017,2011
18556,-85.2,2017,2011
18558,-85.0,2017,2011
18560,-85.2,2017,2011
18562,-85.0,2017,2011
18564,-85.0,2017,2011
18566,-85.0,2017,2011
18568,-85.1,2017,2011
18570,-85.0,2017,2011
18572,-85.3,2017,2011
18574,-85.0,2017,2011
18576,-85.1,2017,2011
18578,-85.2,2017,2011
18580,-85.1,2017,2011
18582,-85.1,2017,2011
18584,-84.9,2017,2011
18586,-84.9,2017,2011
18588,-85.4,2017,2011
18590,-85.3,2017,2011
18592,-85.0,2017,2011
18594,-84.7,2017,2011
18596,-85.1,2017,2011
18598,-84.9,2017,2011
18600,-85.1,2017,2011
18602,-85.0,2017,2011
18604,-85.1,2017,2011
18606,-85.4,2017,2011
18608,-85.0,2017,2011
18610,-85.0,2017,2011
18612,-85.1,2017,2011
18614,-85.0,2017,2011
18616,-84.7,2017,2011
18618,-85.1,2017,2011
18620,-85.0,2017,2011
18622,-84.8,2017,2011
18624,-84.9,2017,2011
18626,-84.8,2017,2011
18628,-84.9,2017,2011
18630,-85.3,2017,2011
18632,-84.8,2017,2011
18634,-84.8,2017,2011
18636,-85.1,2017,2011
18638,-85.3,2017,2011
18640,-85.2,2017,2011
18642,-85.1,2017,2011
18644,-85.0,2017,2011
18646,-85.0,2017,2011
18648,-84.6,2017,2011
18650,-85.1,2017,2011
18652,-85.1,2017,2011
18654,-85.1,2017,2011
18656,-85.2,2017,2011
18658,-85.0,2017,2011
18660,-84.8,2017,2011
18662,-85.3,2017,2011
18664,-85.2,2017,2011
18666,-84.8,2017,2011
18668,-84.8,2017,2011
18670,-85.0,2017,2011
18672,-85.1,2017,2011
18674,-85.0,2017,2011
18676,-85.1,2017,2011
18678,-85.1,2017,2011
18680,-85.0,2017,2011
18682,-85.4,2017,2011
18684,-84.9,2017,2011
18686,-85.1,2017,2011
18688,-84.8,2017,2011
18690,-84.8,2017,2011
18692,-84.7,2017,2011
18694,-84.9,2017,2011
18696,-84.7,2017,2011
18698,-85.1,2017,2011
18700,-84.7,2017,2011
18702,-84.7,2017,2011
18704,-84.8,2017,2011
18706,-85.2,2017,2011
18708,-85.2,2017,2011
18710,-85.0,2017,2011
18712,-85.2,2017,2011
18714,-85.2,2017,2011
18716,-85.0,2017,2011
18718,-84.9,2017,2011
18720,-85.1,2017,2011
18722,-85.2,2017,2011
18724,-84.8,2017,2011
18726,-85.0,2017,2011
18728,-85.0,2017,2011
18730,-84.9,2017,2011
18732,-85.1,2017,2011
18734,-84.9,2017,2011
18736,-85.2,2017,2011
18738,-85.0,2017,2011
18740,-85.1,2017,2011
18742,-85.1,2017,2011
18744,-85.1,2017,2011
18746,-85.0,2017,2011
18748,-84.7,2017,2011
18750,-84.7,2017,2011
18752,-85.3,2017,2011
18754,-84.7,2017,2011
18756,-84.7,2017,2011
18758,-85.1,2017,2011
18760,-84.8,2017,2011
18762,-85.4,2017,2011
18764,-85.1,2017,2011
18766,-85.0,2017,2011
18768,-85.1,2017,2011
18770,-85.1,2017,2011
18772,-85.0,2017,2011
18774,-85.0,2017,2011
18776,-84.7,2017,2011
18778,-85.3,2017,2011
18780,-85.1,2017,2011
18782,-85.3,2017,2011
18784,-85.0,2017,2011
18786,-84.9,2017,2011
18788,-85.1,2017,2011
18790,-85.0,2017,2011
18792,-85.0,2017,2011
18794,-85.2,2017,2011
18796,-85.3,2017,2011
18798,-84.9,2017,2011
18800,-84.9,2017,2011
18802,-84.8,2017,2011
18804,-85.2,2017,2011
18806,-84.9,2017,2011
18808,-85.3,2017,2011
18810,-85.1,2017,2011
18812,-84.9,2017,2011
18814,-84.9,2017,2011
18816,-85.0,2017,2011
18818,-84.9,2017,2011
18820,-84.8,2017,2011
18822,-85.3,2017,2011
18824,-85.0,2017,2011
18826,-85.1,2017,2011
18828,-85.0,2017,2011
18830,-84.9,2017,2011
18832,-85.3,2017,2011
18834,-85.0,2017,2011
18836,-84.9,2017,2011
18838,-84.9,2017,2011
18840,-84.8,2017,2011
18842,-84.7,2017,2011
18844,-85.0,2017,2011
18846,-85.0,2017,2011
18848,-85.0,2017,2011
18850,-85.3,2017,2011
18852,-85.3,2017,2011
18854,-85.2,2017,2011
18856,-85.2,2017,2011
18858,-85.2,2017,2011
18860,-85.1,2017,2011
18862,-85.4,2017,2011
18864,-85.0,2017,2011
18866,-85.1,2017,2011
18868,-84.9,2017,2011
18870,-85.0,2017,2011
18872,-84.7,2017,2011
18874,-84.9,2017,2011
18876,-84.9,2017,2011
18878,-85.0,2017,2011
18880,-85.0,2017,2011
18882,-85.3,2017,2011
18884,-85.0,2017,2011
18886,-85.0,2017,2011
18888,-85.0,2017,2011
18890,-84.9,2017,2011
18892,-84.8,2017,2011
18894,-85.0,2017,2011
18896,-85.1,2017,2011
18898,-85.1,2017,2011
18900,-85.1,2017,2011
18902,-84.8,2017,2011
18904,-84.9,2017,2011
18906,-85.6,2017,2011
18908,-85.2,2017,2011
18910,-85.1,2017,2011
18912,-84.9,2017,2011
18914,-85.2,2017,2011
18916,-85.0,2017,2011
18918,-85.1,2017,2011
18920,-84.8,2017,2011
18922,-84.8,2017,2011
18924,-84.9,2017,2011
18926,-84.9,2017,2011
18928,-85.2,2017,2011
18930,-85.4,2017,2011
18932,-85.2,2017,2011
18934,-84.9,2017,2011
18936,-85.1,2017,2011
18938,-85.0,2017,2011
18940,-85.2,2017,2011
18942,-84.7,2017,2011
18944,-85.4,2017,2011
18946,-84.9,2017,2011
18948,-84.8,2017,2011
18950,-85.2,2017,2011
18952,-84.8,2017,2011
18954,-85.1,2017,2011
18956,-85.3,2017,2011
18958,-84.8,2017,2011
18960,-84.9,2017,2011
18962,-85.2,2017,2011
18964,-85.0,2017,2011
18966,-84.8,2017,2011
18968,-85.0,2017,2011
18970,-85.1,2017,2011
18972,-85.0,2017,2011
18974,-85.0,2017,2011
18976,-85.0,2017,2011
18978,-85.2,2017,2011
18980,-85.1,2017,2011
18982,-85.2,2017,2011
18984,-84.9,2017,2011
18986,-85.0,2017,2011
18988,-85.2,2017,2011
18990,-84.9,2017,2011
18992,-85.2,2017,2011
18994,-85.0,2017,2011
18996,-85.0,2017,2011
18998,-85.0,2017,2011
19000,-85.0,2017,2011
19002,-85.1,2017,2011
19004,-85.1,2017,2011
19006,-84.9,2017,2011
19008,-84.9,2017,2011
19010,-85.0,2017,2011
19012,-84.8,2017,2011
19014,-85.1,2017,2011
19016,-84.8,2017,2011
19018,-85.0,2017,2011
19020,-85.1,2017,2011
19022,-84.6,2017,2011
19024,-84.7,2017,2011
19026,-84.7,2017,2011
19028,-85.0,2017,2011
19030,-85.3,2017,2011
19032,-85.1,2017,2011
19034,-85.1,2017,2011
19036,-85.0,2017,2011
19038,-84.5,2017,2011
19040,-84.6,2017,2011
19042,-84.9,2017,2011
19044,-85.0,2017,2011
19046,-84.9,2017,2011
19048,-85.0,2017,2011
19050,-84.6,2017,2011
19052,-84.9,2017,2011
19054,-85.2,2017,2011
19056,-85.1,2017,2011
19058,-85.1,2017,2011
19060,-85.0,2017,2011
19062,-85.1,2017,2011
19064,-85.2,2017,2011
19066,-84.6,2017,2011
19068,-84.9,2017,2011
19070,-85.1,2017,2011
19072,-85.0,2017,2011
19074,-84.9,2017,2011
19076,-84.9,2017,2011
19078,-85.2,2017,2011
19080,-85.0,2017,2011
19082,-84.9,2017,2011
19084,-84.9,2017,2011
19086,-85.2,2017,2011
19088,-85.1,2017,2011
19090,-84.9,2017,2011
19092,-85.0,2017,2011
19094,-85.2,2017,2011
19096,-84.6,2017,2011
19098,-84.7,2017,2011
19100,-85.0,2017,2011
19102,-85.2,2017,2011
19104,-85.2,2017,2011
19106,-85.2,2017,2011
19108,-85.0,2017,2011
19110,-84.8,2017,2011
19112,-85.1,2017,2011
19114,-85.0,2017,2011
19116,-84.8,2017,2011
19118,-84.8,2017,2011
19120,-84.7,2017,2011
19122,-85.1,2017,2011
19124,-85.1,2017,2011
19126,-85.3,2017,2011
19128,-84.7,2017,2011
19130,-84.6,2017,2011
19132,-84.9,2017,2011
19134,-85.0,2017,2011
19136,-85.0,2017,2011
19138,-85.0,2017,2011
19140,-85.1,2017,2011
19142,-85.2,2017,2011
19144,-84.9,2017,2011
19146,-85.2,2017,2011
19148,-84.7,2017,2011
19150,-84.7,2017,2011
19152,-85.0,2017,2011
19154,-84.7,2017,2011
19156,-85.0,2017,2011
19158,-85.1,2017,2011
19160,-84.6,2017,2011
19162,-85.0,2017,2011
19164,-85.0,2017,2011
19166,-85.0,2017,2011
19168,-84.7,2017,2011
19170,-85.1,2017,2011
19172,-85.3,2017,2011
19174,-85.0,2017,2011
19176,-85.2,2017,2011
19178,-84.7,2017,2011
19180,-85.3,2017,2011
19182,-85.4,2017,2011
19184,-84.9,2017,2011
19186,-85.0,2017,2011
19188,-85.4,2017,2011
19190,-85.0,2017,2011
19192,-85.2,2017,2011
19194,-85.1,2017,2011
19196,-85.7,2017,2011
19198,-85.1,2017,2011
19200,-85.0,2017,2011
19202,-85.3,2017,2011
19204,-85.4,2017,2011
19206,-85.3,2017,2011
19208,-85.2,2017,2011
19210,-85.1,2017,2011
19212,-84.7,2017,2011
19214,-84.9,2017,2011
19216,-85.0,2017,2011
19218,-84.8,2017,2011
19220,-85.3,2017,2011
19222,-85.3,2017,2011
19224,-84.8,2017,2011
19226,-84.9,2017,2011
19228,-84.7,2017,2011
19230,-85.1,2017,2011
19232,-85.0,2017,2011
19234,-84.8,2017,2011
19236,-84.7,2017,2011
19238,-84.9,2017,2011
19240,-85.3,2017,2011
19242,-84.7,2017,2011
19244,-84.9,2017,2011
19246,-84.9,2017,2011
19248,-85.4,2017,2011
19250,-84.8,2017,2011
19252,-85.2,2017,2011
19254,-85.0,2017,2011
19256,-85.2,2017,2011
19258,-84.6,2017,2011
19260,-84.8,2017,2011
19262,-85.0,2017,2011
19264,-85.1,2017,2011
19266,-84.9,2017,2011
19268,-84.5,2017,2011
19270,-85.0,2017,2011
19272,-85.2,2017,2011
19274,-85.0,2017,2011
19276,-85.1,2017,2011
19278,-85.0,2017,2011
19280,-85.2,2017,2011
19282,-84.9,2017,2011
19284,-85.2,2017,2011
19286,-84.8,2017,2011
19288,-85.0,2017,2011
19290,-84.8,2017,2011
19292,-84.7,2017,2011
19294,-85.1,2017,2011
19296,-84.8,2017,2011
19298,-84.6,2017,2011
19300,-84.9,2017,2011
19302,-84.9,2017,2011
19304,-85.1,2017,2011
19306,-84.8,2017,2011
19308,-84.7,2017,2011
19310,-85.0,2017,2011
19312,-84.9,2017,2011
19314,-85.2,2017,2011
19316,-85.2,2017,2011
19318,-85.1,2017,2011
19320,-85.0,2017,2011
19322,-84.9,2017,2011
19324,-84.9,2017,2011
19326,-85.3,2017,2011
19328,-85.1,2017,2011
19330,-84.7,2017,2011
19332,-85.0,2017,2011
19334,-85.0,2017,2011
19336,-85.2,2017,2011
19338,-85.4,2017,2011
19340,-85.2,2017,2011
19342,-85.1,2017,2011
19344,-85.0,2017,2011
19346,-85.0,2017,2011
19348,-84.8,2017,2011
19350,-85.0,2017,2011
19352,-84.7,2017,2011
19354,-84.7,2017,2011
19356,-85.1,2017,2011
19358,-85.0,2017,2011
19360,-85.2,2017,2011
19362,-84.9,2017,2011
19364,-85.1,2017,2011
19366,-85.2,2017,2011
19368,-85.0,2017,2011
19370,-85.1,2017,2011
19372,-84.7,2017,2011
19374,-84.8,2017,2011
19376,-85.3,2017,2011
19378,-85.0,2017,2011
19380,-85.1,2017,2011
19382,-85.1,2017,2011
19384,-85.1,2017,2011
19386,-85.2,2017,2011
19388,-84.9,2017,2011
19390,-85.1,2017,2011
19392,-85.5,2017,2011
19394,-85.2,2017,2011
19396,-85.1,2017,2011
19398,-84.8,2017,2011
19400,-85.1,2017,2011
19402,-85.0,2017,2011
19404,-84.9,2017,2011
19406,-85.0,2017,2011
19408,-84.8,2017,2011
19410,-85.2,2017,2011
19412,-84.7,2017,2011
19414,-85.0,2017,2011
19416,-85.3,2017,2011
19418,-85.1,2017,2011
19420,-85.1,2017,2011
19422,-85.1,2017,2011
19424,-85.2,2017,2011
19426,-85.2,2017,2011
19428,-85.3,2017,2011
19430,-85.1,2017,2011
19432,-84.9,2017,2011
19434,-84.9,2017,2011
19436,-84.8,2017,2011
19438,-85.4,2017,2011
19440,-84.8,2017,2011
19442,-84.7,2017,2011
19444,-84.8,2017,2011
19446,-85.0,2017,2011
19448,-84.9,2017,2011
19450,-84.9,2017,2011
19452,-85.1,2017,2011
19454,-85.4,2017,2011
19456,-85.1,2017,2011
19458,-85.3,2017,2011
19460,-85.1,2017,2011
19462,-85.3,2017,2011
19464,-85.2,2017,2011
19466,-84.5,2017,2011
19468,-85.2,2017,2011
19470,-85.1,2017,2011
19472,-85.0,2017,2011
19474,-85.2,2017,2011
19476,-84.9,2017,2011
19478,-85.0,2017,2011
19480,-85.1,2017,2011
19482,-85.0,2017,2011
19484,-85.2,2017,2011
19486,-85.1,2017,2011
19488,-84.9,2017,2011
19490,-85.4,2017,2011
19492,-84.9,2017,2011
19494,-85.1,2017,2011
19496,-84.8,2017,2011
19498,-84.8,2017,2011
19500,-84.8,2017,2011
19502,-84.5,2017,2011
19504,-85.3,2017,2011
19506,-85.0,2017,2011
19508,-85.1,2017,2011
19510,-85.4,2017,2011
19512,-85.0,2017,2011
19514,-84.9,2017,2011
19516,-85.2,2017,2011
19518,-84.5,2017,2011
19520,-84.9,2017,2011
19522,-84.9,2017,2011
19524,-85.0,2017,2011
19526,-84.7,2017,2011
19528,-84.7,2017,2011
19530,-85.1,2017,2011
19532,-84.9,2017,2011
19534,-85.1,2017,2011
19536,-84.7,2017,2011
19538,-85.4,2017,2011
19540,-85.0,2017,2011
19542,-85.3,2017,2011
19544,-84.9,2017,2011
19546,-84.9,2017,2011
19548,-85.0,2017,2011
19550,-85.2,2017,2011
19552,-85.3,2017,2011
19554,-84.9,2017,2011
19556,-84.9,2017,2011
19558,-84.7,2017,2011
19560,-85.1,2017,2011
19562,-85.4,2017,2011
19564,-84.9,2017,2011
19566,-84.6,2017,2011
19568,-85.3,2017,2011
19570,-84.8,2017,2011
19572,-85.1,2017,2011
19574,-84.7,2017,2011
19576,-84.9,2017,2011
19578,-85.1,2017,2011
19580,-84.8,2017,2011
19582,-85.1,2017,2011
19584,-84.5,2017,2011
19586,-84.9,2017,2011
19588,-85.3,2017,2011
19590,-84.7,2017,2011
19592,-85.3,2017,2011
19594,-84.9,2017,2011
19596,-84.7,2017,2011
19598,-85.5,2017,2011
19600,-84.9,2017,2011
19602,-85.2,2017,2011
19604,-84.7,2017,2011
19606,-85.1,2017,2011
19608,-84.9,2017,2011
19610,-85.0,2017,2011
19612,-85.0,2017,2011
19614,-85.3,2017,2011
19616,-85.0,2017,2011
19618,-85.0,2017,2011
19620,-85.4,2017,2011
19622,-85.1,2017,2011
19624,-85.6,2017,2011
19626,-85.1,2017,2011
19628,-84.7,2017,2011
19630,-84.9,2017,2011
19632,-84.9,2017,2011
19634,-84.9,2017,2011
19636,-84.9,2017,2011
19638,-84.9,2017,2011
19640,-84.6,2017,2011
19642,-85.2,2017,2011
19644,-85.1,2017,2011
19646,-84.8,2017,2011
19648,-85.2,2017,2011
19650,-84.9,2017,2011
19652,-85.3,2017,2011
19654,-84.7,2017,2011
19656,-84.8,2017,2011
19658,-85.0,2017,2011
19660,-85.2,2017,2011
19662,-85.0,2017,2011
19664,-85.0,2017,2011
19666,-84.6,2017,2011
19668,-85.2,2017,2011
19670,-85.1,2017,2011
19672,-85.1,2017,2011
19674,-85.0,2017,2011
19676,-84.8,2017,2011
19678,-84.7,2017,2011
19680,-84.8,2017,2011
19682,-85.2,2017,2011
19684,-85.2,2017,2011
19686,-85.0,2017,2011
19688,-85.3,2017,2011
19690,-85.0,2017,2011
19692,-84.8,2017,2011
19694,-85.0,2017,2011
19696,-84.9,2017,2011
19698,-84.9,2017,2011
19700,-85.2,2017,2011
19702,-85.0,2017,2011
19704,-85.3,2017,2011
19706,-85.5,2017,2011
19708,-85.2,2017,2011
19710,-85.1,2017,2011
19712,-85.0,2017,2011
19714,-85.0,2017,2011
19716,-85.0,2017,2011
19718,-85.1,2017,2011
19720,-84.9,2017,2011
19722,-84.9,2017,2011
19724,-85.0,2017,2011
19726,-85.1,2017,2011
19728,-84.7,2017,2011
19730,-84.8,2017,2011
19732,-85.0,2017,2011
19734,-84.8,2017,2011
19736,-85.1,2017,2011
19738,-85.2,2017,2011
19740,-84.8,2017,2011
19742,-84.7,2017,2011
19744,-85.1,2017,2011
19746,-84.9,2017,2011
19748,-85.2,2017,2011
19750,-85.3,2017,2011
19752,-85.1,2017,2011
19754,-85.1,2017,2011
19756,-85.0,2017,2011
19758,-85.1,2017,2011
19760,-85.1,2017,2011
19762,-84.8,2017,2011
19764,-84.9,2017,2011
19766,-84.9,2017,2011
19768,-84.9,2017,2011
19770,-85.0,2017,2011
19772,-85.3,2017,2011
19774,-85.1,2017,2011
19776,-84.8,2017,2011
19778,-84.8,2017,2011
19780,-85.2,2017,2011
19782,-85.4,2017,2011
19784,-84.6,2017,2011
19786,-85.3,2017,2011
19788,-85.1,2017,2011
19790,-85.1,2017,2011
19792,-84.8,2017,2011
19794,-84.8,2017,2011
19796,-85.0,2017,2011
19798,-84.9,2017,2011
19800,-84.7,2017,2011
19802,-85.4,2017,2011
19804,-84.8,2017,2011
19806,-85.2,2017,2011
19808,-85.3,2017,2011
19810,-84.9,2017,2011
19812,-85.0,2017,2011
19814,-85.0,2017,2011
19816,-85.1,2017,2011
19818,-84.8,2017,2011
19820,-85.2,2017,2011
19822,-85.5,2017,2011
19824,-85.3,2017,2011
19826,-84.7,2017,2011
19828,-85.0,2017,2011
19830,-84.6,2017,2011
19832,-84.9,2017,2011
19834,-85.2,2017,2011
19836,-84.9,2017,2011
19838,-84.7,2017,2011
19840,-85.0,2017,2011
19842,-84.7,2017,2011
19844,-84.9,2017,2011
19846,-84.9,2017,2011
19848,-85.0,2017,2011
19850,-85.0,2017,2011
19852,-84.8,2017,2011
19854,-85.3,2017,2011
19856,-84.9,2017,2011
19858,-84.8,2017,2011
19860,-84.9,2017,2011
19862,-85.2,2017,2011
19864,-84.5,2017,2011
19866,-85.0,2017,2011
19868,-84.9,2017,2011
19870,-85.1,2017,2011
19872,-85.0,2017,2011
19874,-84.8,2017,2011
19876,-84.9,2017,2011
19878,-84.8,2017,2011
19880,-84.9,2017,2011
19882,-85.2,2017,2011
19884,-84.8,2017,2011
19886,-85.1,2017,2011
19888,-85.1,2017,2011
19890,-85.2,2017,2011
19892,-85.0,2017,2011
19894,-84.7,2017,2011
19896,-85.2,2017,2011
19898,-85.3,2017,2011
19900,-85.0,2017,2011
19902,-84.7,2017,2011
19904,-85.1,2017,2011
19906,-85.2,2017,2011
19908,-85.0,2017,2011
19910,-84.8,2017,2011
19912,-84.9,2017,2011
19914,-85.1,2017,2011
19916,-85.0,2017,2011
19918,-85.2,2017,2011
19920,-84.8,2017,2011
19922,-85.0,2017,2011
19924,-85.1,2017,2011
19926,-84.9,2017,2011
19928,-84.8,2017,2011
19930,-84.9,2017,2011
19932,-85.3,2017,2011
19934,-84.9,2017,2011
19936,-84.8,2017,2011
19938,-85.0,2017,2011
19940,-85.0,2017,2011
19942,-85.0,2017,2011
19944,-84.9,2017,2011
19946,-85.1,2017,2011
19948,-85.1,2017,2011
19950,-84.9,2017,2011
19952,-85.1,2017,2011
19954,-84.9,2017,2011
19956,-84.9,2017,2011
19958,-84.9,2017,2011
19960,-85.4,2017,2011
19962,-85.1,2017,2011
19964,-85.0,2017,2011
19966,-85.0,2017,2011
19968,-84.9,2017,2011
19970,-85.1,2017,2011
19972,-85.1,2017,2011
19974,-84.8,2017,2011
19976,-85.2,2017,2011
19978,-85.0,2017,2011
19980,-84.7,2017,2011
19982,-84.8,2017,2011
19984,-85.2,2017,2011
19986,-85.1,2017,2011
19988,-85.0,2017,2011
19990,-85.1,2017,2011
19992,-85.0,2017,2011
19994,-85.3,2017,2011
19996,-85.1,2017,2011
19998,-85.3,2017,2011
20000,-84.8,2017,2011
20002,-85.2,2017,2011
20004,-85.4,2017,2011
20006,-85.2,2017,2011
20008,-85.0,2017,2011
20010,-84.8,2017,2011
20012,-85.2,2017,2011
20014,-84.9,2017,2011
20016,-85.1,2017,2011
20018,-85.3,2017,2011
20020,-85.2,2017,2011
20022,-85.0,2017,2011
20024,-84.8,2017,2011
20026,-84.9,2017,2011
20028,-85.0,2017,2011
20030,-84.7,2017,2011
20032,-85.1,2017,2011
20034,-85.1,2017,2011
20036,-84.3,2017,2011
20038,-84.7,2017,2011
20040,-84.9,2017,2011
20042,-84.8,2017,2011
20044,-85.1,2017,2011
20046,-85.2,2017,2011
20048,-84.9,2017,2011
20050,-85.0,2017,2011
20052,-84.9,2017,2011
20054,-84.8,2017,2011
20056,-85.1,2017,2011
20058,-84.9,2017,2011
20060,-85.1,2017,2011
20062,-84.9,2017,2011
20064,-84.9,2017,2011
20066,-85.1,2017,2011
20068,-84.9,2017,2011
20070,-85.2,2017,2011
20072,-85.0,2017,2011
20074,-84.4,2017,2011
20076,-84.7,2017,2011
20078,-84.8,2017,2011
20080,-84.9,2017,2011
20082,-85.1,2017,2011
20084,-85.0,2017,2011
20086,-85.2,2017,2011
20088,-85.1,2017,2011
20090,-84.8,2017,2011
20092,-84.7,2017,2011
20094,-84.8,2017,2011
20096,-84.9,2017,2011
20098,-84.8,2017,2011
20100,-84.8,2017,2011
20102,-84.7,2017,2011
20104,-85.1,2017,2011
20106,-84.8,2017,2011
20108,-85.0,2017,2011
20110,-85.4,2017,2011
20112,-85.0,2017,2011
20114,-84.9,2017,2011
20116,-84.8,2017,2011
20118,-85.0,2017,2011
20120,-85.1,2017,2011
20122,-84.9,2017,2011
20124,-85.2,2017,2011
20126,-85.0,2017,2011
20128,-85.1,2017,2011
20130,-84.9,2017,2011
20132,-85.1,2017,2011
20134,-85.1,2017,2011
20136,-84.8,2017,2011
20138,-84.7,2017,2011
20140,-85.2,2017,2011
